soc_code,s_ij,E_j,E_sub_j,E_aug_j,isco_4digit,mapping_stage,ch_isco_4digit,ch_isco_label,main_group,employed_2022,employed_2024,delta_bfs,is_outlier
29-1224.00,0.04165477153511901,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-1229.01,0.14913644480343619,0.0,0.0,0.0,2131,1,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,8.866294443315,9.867582137765408,11.293192447554636,False
29-1229.03,0.17046026665410774,0.0,0.0,0.0,2212,1,2212,Fachärzte,2,37.08194504008001,36.04718718310065,-2.7904627329039604,False
29-1229.04,0.053590832064195355,0.0,0.0,0.0,2212,1,2212,Fachärzte,2,37.08194504008001,36.04718718310065,-2.7904627329039604,False
29-1229.05,0.05747366212337564,0.0,0.0,0.0,2212,1,2212,Fachärzte,2,37.08194504008001,36.04718718310065,-2.7904627329039604,False
29-1241.00,0.02505330569378778,0.0,0.0,0.0,2212,1,2212,Fachärzte,2,37.08194504008001,36.04718718310065,-2.7904627329039604,False
29-1291.00,0.15181270179761522,0.0,0.0,0.0,2230,1,2230,Spezialisten der traditionellen und komplementären Medizin,2,8.390799604639,7.937659127565956,-5.400444515711197,False
29-1299.01,0.2073690229989812,0.0,0.0,0.0,2230,1,2230,Spezialisten der traditionellen und komplementären Medizin,2,8.390799604639,7.937659127565956,-5.400444515711197,False
29-1299.02,0.16865322583164058,0.0,0.0,0.0,2267,1,2267,Optometristen und Orthoptisten,2,1.084923443269,1.0947607998133952,0.9067327842740792,False
29-2011.00,0.20989162932535388,0.0,0.0,0.0,3212,1,3212,Medizintechniker im Bereich Labor und Pathologie,3,7.281498105076999,7.114033643821429,-2.2998627320771474,False
29-2011.01,0.2800841846324996,0.0,0.0,0.0,2131,1,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,8.866294443315,9.867582137765408,11.293192447554636,False
29-2011.02,0.14270846039372373,0.0,0.0,0.0,3212,1,3212,Medizintechniker im Bereich Labor und Pathologie,3,7.281498105076999,7.114033643821429,-2.2998627320771474,False
29-2012.00,0.15685532159538762,0.0,0.0,0.0,3212,1,3212,Medizintechniker im Bereich Labor und Pathologie,3,7.281498105076999,7.114033643821429,-2.2998627320771474,False
29-2012.01,0.15534187356578102,0.0,0.0,0.0,3212,1,3212,Medizintechniker im Bereich Labor und Pathologie,3,7.281498105076999,7.114033643821429,-2.2998627320771474,False
29-2032.00,0.0,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-2033.00,0.07671060087757747,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-2034.00,0.0,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-2035.00,0.07340318266208769,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-2036.00,0.29105363504110304,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-2051.00,0.2310707127683439,0.0,0.0,0.0,3259,1,3259,"Assistenzberufe im Gesundheitswesen, anderweitig nicht genannt",3,0.608573771748,0.6275814606160179,3.1233171310394097,False
29-2052.00,0.2457761195640637,0.0,0.0,0.0,2262,1,2262,Apotheker,2,6.54283315089,6.128972790338944,-6.325399884219272,False
29-2053.00,0.0,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-2057.00,0.12377546097057741,0.0,0.0,0.0,2267,1,2267,Optometristen und Orthoptisten,2,1.084923443269,1.0947607998133952,0.9067327842740792,False
29-2061.00,0.0,0.0,0.0,0.0,2635,1,2635,Sozialarbeiter,2,18.731495843976003,19.518126849400357,4.199509809449249,False
29-2081.00,0.17584497419646186,0.0,0.0,0.0,3254,1,3254,Augenoptiker,3,5.256679593504,4.6672842424727,-11.212312649978736,False
29-2091.00,0.10310129900618588,0.0,0.0,0.0,3214,1,3214,Medizinische und zahnmedizinische Prothetiktechniker,3,4.551515015314,4.129304585486128,-9.276261385655218,False
29-2092.00,0.0,0.0,0.0,0.0,3214,1,3214,Medizinische und zahnmedizinische Prothetiktechniker,3,4.551515015314,4.129304585486128,-9.276261385655218,False
29-2099.05,0.0,0.0,0.0,0.0,2267,1,2267,Optometristen und Orthoptisten,2,1.084923443269,1.0947607998133952,0.9067327842740792,False
29-9091.00,0.0,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
29-9092.00,0.1676129698026234,0.0,0.0,0.0,2131,1,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,8.866294443315,9.867582137765408,11.293192447554636,False
29-9093.00,0.0,0.0,0.0,0.0,3256,1,3256,Medizinische Assistenten,3,31.51451494805901,31.276075181732093,-0.7566030025209012,False
29-9099.01,0.0,0.0,0.0,0.0,2221,1,2221,Pflegedienstleiter und Pflegefachkräfte,2,91.542329713691,96.54473765794796,5.464584482285454,False
31-1122.00,0.0,0.0,0.0,0.0,3412,1,3412,Soziale Fachkräfte,3,46.231044447983,50.726888890706896,9.724730419582912,False
31-1132.00,0.0,0.0,0.0,0.0,3258,1,3258,Rettungsdienstpersonal,3,4.050694959712999,4.564136736665777,12.675399704478275,False
31-2011.00,0.0,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
31-2012.00,0.0,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
31-2021.00,0.0,0.0,0.0,0.0,3255,1,3255,Physiotherapeutische Techniker und Assistenten,3,12.063985162247,11.711745253437105,-2.919764108399224,False
31-2022.00,0.00018958783180406601,0.0,0.0,0.0,2269,1,2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,14.319088591201,16.22186493810018,13.288390073013618,False
31-9011.00,0.14464286680840954,0.0,0.0,0.0,3255,1,3255,Physiotherapeutische Techniker und Assistenten,3,12.063985162247,11.711745253437105,-2.919764108399224,False
31-9092.00,0.11862534149381354,0.0,0.0,0.0,3259,1,3259,"Assistenzberufe im Gesundheitswesen, anderweitig nicht genannt",3,0.608573771748,0.6275814606160179,3.1233171310394097,False
31-9094.00,0.36936053574168587,0.0,0.0,0.0,3252,1,3252,Fachkräfte im Bereich medizinische Dokumentation und Information,3,0.707328782249,0.6898539063011778,-2.470545011933432,False
31-9095.00,0.1144052772931265,0.0,0.0,0.0,2262,1,2262,Apotheker,2,6.54283315089,6.128972790338944,-6.325399884219272,False
31-9096.00,0.16725237385888453,0.0,0.0,0.0,3240,1,3240,Veterinärmedizinische Fachkräfte und Assistenten,3,3.337339874521,4.181669858627249,25.29949048798734,False
31-9097.00,0.02783036855743456,0.0,0.0,0.0,3212,1,3212,Medizintechniker im Bereich Labor und Pathologie,3,7.281498105076999,7.114033643821429,-2.2998627320771474,False
31-9099.01,0.029729693162469314,0.0,0.0,0.0,2266,1,2266,Audiologen und Sprachtherapeuten,2,4.047666286812,4.254445988748661,5.1086153670915495,False
31-9099.02,0.05226172118445874,0.0,0.0,0.0,3211,1,3211,Medizintechniker im Bereich bildgebende Verfahren und Therapiegeräte,3,7.546524178165999,8.47894483407171,12.35563067038782,False
33-1011.00,0.0,0.0,0.0,0.0,1349,1,1349,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",1,8.184198786407,8.565180039903229,4.65508308680129,False
33-1012.00,0.0,0.0,0.0,0.0,3355,1,3355,Polizeikommissare und Kriminalbeamte,3,4.070975210586001,8.48655250294109,108.464853356832,True
33-1021.00,0.0,0.0,0.0,0.0,1112,1,1112,Leitende Verwaltungsbedienstete,1,12.438160335807,14.234775317382786,14.44437869484354,False
33-1091.00,0.0,0.0,0.0,0.0,1219,1,1219,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",1,11.188193659694004,13.16862356373752,17.701069218868735,False
33-2011.00,0.0,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
33-2021.00,0.03438127472318643,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
33-2022.00,0.0,0.0,0.0,0.0,3359,1,3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",3,1.1952449879130005,0.8915400349132869,-25.409431210417218,False
33-3012.00,0.0,0.0,0.0,0.0,1349,1,1349,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",1,8.184198786407,8.565180039903229,4.65508308680129,False
33-3021.00,0.10768354047632596,0.0,0.0,0.0,3355,1,3355,Polizeikommissare und Kriminalbeamte,3,4.070975210586001,8.48655250294109,108.464853356832,True
33-3021.02,0.2522162592291818,0.0,0.0,0.0,3355,1,3355,Polizeikommissare und Kriminalbeamte,3,4.070975210586001,8.48655250294109,108.464853356832,True
33-3021.06,0.37502937126755725,0.0,0.0,0.0,2422,1,2422,Spezialisten in der strategischen Planung in Politik und Wirtschaft,2,2.9147980542490006,5.080192459807278,74.2896888654673,True
33-3031.00,0.03055469094301174,0.0,0.0,0.0,2133,1,2133,Umweltwissenschaftler,2,3.499424292972,4.195820269836831,19.90030126565172,False
33-3041.00,0.04003039506528172,0.0,0.0,0.0,1112,1,1112,Leitende Verwaltungsbedienstete,1,12.438160335807,14.234775317382786,14.44437869484354,False
33-3051.00,0.0,0.0,0.0,0.0,3355,1,3355,Polizeikommissare und Kriminalbeamte,3,4.070975210586001,8.48655250294109,108.464853356832,True
33-3051.04,0.13943058149262189,0.0,0.0,0.0,3351,1,3351,Fachkräfte im Zolldienst und Grenzschutz,3,3.920539826399,4.453572945810789,13.595911354416163,False
33-3052.00,0.1295069568255364,0.0,0.0,0.0,3355,1,3355,Polizeikommissare und Kriminalbeamte,3,4.070975210586001,8.48655250294109,108.464853356832,True
33-9021.00,0.3519812051527702,0.0,0.0,0.0,3411,1,3411,Fachkräfte für Rechts- und verwandte Angelegenheiten,3,12.039343043658002,12.144299740161111,0.8717809279335977,False
33-9031.00,0.2581333158883119,0.0,0.0,0.0,3359,1,3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",3,1.1952449879130005,0.8915400349132869,-25.409431210417218,False
33-9091.00,0.0,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
33-9092.00,0.0,0.0,0.0,0.0,3422,1,3422,"Sportlehrer, Sporttrainer und Sportfunktionäre",3,18.596802860598004,18.48931429700556,-0.5779948542670491,False
33-9093.00,0.0,0.0,0.0,0.0,3351,1,3351,Fachkräfte im Zolldienst und Grenzschutz,3,3.920539826399,4.453572945810789,13.595911354416163,False
33-9099.02,0.2052797716604742,0.0,0.0,0.0,3411,1,3411,Fachkräfte für Rechts- und verwandte Angelegenheiten,3,12.039343043658002,12.144299740161111,0.8717809279335977,False
35-1011.00,0.0,0.0,0.0,0.0,3434,1,3434,"Küchenchefs, stv. Küchenchefs und Souschefs",3,11.439200624478,9.634557678626583,-15.775953277624836,False
35-1012.00,0.0,0.0,0.0,0.0,1412,1,1412,Führungskräfte in Restaurants,1,19.072046092383005,18.02767534569753,-5.47592398648079,False
35-2012.00,0.0,0.0,0.0,0.0,3434,1,3434,"Küchenchefs, stv. Küchenchefs und Souschefs",3,11.439200624478,9.634557678626583,-15.775953277624836,False
35-2013.00,0.0336321355541289,0.0,0.0,0.0,3434,1,3434,"Küchenchefs, stv. Küchenchefs und Souschefs",3,11.439200624478,9.634557678626583,-15.775953277624836,False
35-3011.00,0.0,0.0,0.0,0.0,1412,1,1412,Führungskräfte in Restaurants,1,19.072046092383005,18.02767534569753,-5.47592398648079,False
35-9031.00,0.0,0.0,0.0,0.0,2431,1,2431,Fachkräfte in Marketing und Werbung,2,43.93795628549201,43.92670158260029,-0.0256149895060899,False
37-1011.00,0.0,0.0,0.0,0.0,1219,1,1219,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",1,11.188193659694004,13.16862356373752,17.701069218868735,False
37-1012.00,0.0,0.0,0.0,0.0,2131,1,2131,"Biologen, Botaniker, Zoologen und verwandte Berufe",2,8.866294443315,9.867582137765408,11.293192447554636,False
37-3011.00,0.0,0.0,0.0,0.0,2162,1,2162,Landschaftsarchitekten,2,1.572515060856,1.6623136588834688,5.71050797940129,False
37-3012.00,0.0008160391695709035,0.0,0.0,0.0,3141,1,3141,Biotechniker (ohne medizinische Fachberufe),3,3.350140159418,3.229993311397246,-3.5863230283961043,False
37-3013.00,0.0,0.0,0.0,0.0,1311,1,1311,Führungskräfte in der Produktion in Land- und Forstwirtschaft,1,0.461633413851,0.7439693523178712,61.1602041783743,True
39-1013.00,0.0,0.0,0.0,0.0,1431,1,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,3.431486778191001,3.0208506211645925,-11.966712494310872,False
39-1022.00,0.0,0.0,0.0,0.0,1439,1,1439,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",1,2.155181872745,1.8929960534375396,-12.165368622626788,False
39-3011.00,0.0,0.0,0.0,0.0,1431,1,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,3.431486778191001,3.0208506211645925,-11.966712494310872,False
39-3012.00,0.03048632035525626,0.0,0.0,0.0,1431,1,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,3.431486778191001,3.0208506211645925,-11.966712494310872,False
39-3021.00,0.0,0.0,0.0,0.0,3521,1,3521,Techniker für Rundfunk und audiovisuelle Medien,3,6.346659251749999,5.69390974380046,-10.284930733748665,False
39-3031.00,0.0,0.0,0.0,0.0,3411,1,3411,Fachkräfte für Rechts- und verwandte Angelegenheiten,3,12.039343043658002,12.144299740161111,0.8717809279335977,False
39-3091.00,0.0,0.0,0.0,0.0,1411,1,1411,Führungskräfte in Hotels,1,7.145420438866,7.373899343391159,3.197557183372949,False
39-3092.00,0.0,0.0,0.0,0.0,3435,1,3435,Sonstige Fachkräfte in Gestaltung und Kultur,3,4.497162307868001,4.315844951925017,-4.031817033282524,False
39-3093.00,0.0,0.0,0.0,0.0,3423,1,3423,Trainer und Betreuer im Bereich Fitness und Erholung,3,6.404440928735001,7.535353269945205,17.65825235636267,False
39-4011.00,0.003191041929661061,0.0,0.0,0.0,3433,1,3433,"Fachkräfte in Kunstgalerien, Museen und Bibliotheken",3,0.8764893736830001,0.994684168442118,13.48502312839967,False
39-4031.00,0.0,0.0,0.0,0.0,2635,1,2635,Sozialarbeiter,2,18.731495843976003,19.518126849400357,4.199509809449249,False
39-5092.00,0.0,0.0,0.0,0.0,3435,1,3435,Sonstige Fachkräfte in Gestaltung und Kultur,3,4.497162307868001,4.315844951925017,-4.031817033282524,False
39-5093.00,0.0,0.0,0.0,0.0,1431,1,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,3.431486778191001,3.0208506211645925,-11.966712494310872,False
39-7011.00,0.0,0.0,0.0,0.0,1439,1,1439,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",1,2.155181872745,1.8929960534375396,-12.165368622626788,False
39-7012.00,0.0,0.0,0.0,0.0,1439,1,1439,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",1,2.155181872745,1.8929960534375396,-12.165368622626788,False
39-9011.00,0.0,0.0,0.0,0.0,1341,1,1341,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,1,3.922539975932,3.4693109976298317,-11.554476973672667,False
39-9031.00,0.0,0.0,0.0,0.0,3423,1,3423,Trainer und Betreuer im Bereich Fitness und Erholung,3,6.404440928735001,7.535353269945205,17.65825235636267,False
39-9032.00,0.0,0.0,0.0,0.0,3423,1,3423,Trainer und Betreuer im Bereich Fitness und Erholung,3,6.404440928735001,7.535353269945205,17.65825235636267,False
39-9041.00,0.0,0.0,0.0,0.0,3412,1,3412,Soziale Fachkräfte,3,46.231044447983,50.726888890706896,9.724730419582912,False
41-1011.00,0.0,0.0,0.0,0.0,1420,1,1420,Führungskräfte in Gross- und Einzelhandel,1,2.971007194085,3.217999957826392,8.313435397703907,False
41-1012.00,0.0,0.0,0.0,0.0,1420,1,1420,Führungskräfte in Gross- und Einzelhandel,1,2.971007194085,3.217999957826392,8.313435397703907,False
41-2012.00,0.12857320868277203,0.0,0.0,0.0,1431,1,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,3.431486778191001,3.0208506211645925,-11.966712494310872,False
41-2022.00,0.06352827370942865,0.0,0.0,0.0,2433,1,2433,Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie),2,11.835475398328002,13.659967202324731,15.415450098899068,False
41-3011.00,0.0,0.0,0.0,0.0,3339,1,3339,"Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt",3,0.779595074896,0.582892890090946,-25.23132727990804,False
41-3021.00,0.23428360571667917,0.0,0.0,0.0,3321,1,3321,Versicherungsvertreter,3,16.217702350982005,16.324559714630414,0.6588933582317137,False
41-3031.00,0.3004763198259249,0.0,0.0,0.0,3311,1,3311,"Wertpapierhändler, -makler und Finanzmakler",3,8.357260989684999,8.538453319440176,2.1680827005261043,False
41-4011.00,0.0,0.0,0.0,0.0,2433,1,2433,Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie),2,11.835475398328002,13.659967202324731,15.415450098899068,False
41-4012.00,0.12669206936883554,0.0,0.0,0.0,3324,1,3324,Handelsmakler,3,6.286050496707,7.355296399385477,17.00982044669558,False
41-9012.00,0.0,0.0,0.0,0.0,2651,1,2651,Bildende Künstler,2,4.121146544095,3.179859830652326,-22.840408691396814,False
41-9041.00,0.0773284460362717,0.0,0.0,0.0,1212,1,1212,Führungskräfte im Personalwesen,1,13.564983511046998,13.724554056355064,1.1763416091004857,False
41-9091.00,0.0,0.0,0.0,0.0,2432,1,2432,Fachkräfte in der Öffentlichkeitsarbeit,2,5.166502693133,5.007895832675806,-3.069907631481635,False
43-1011.00,0.0,0.0,0.0,0.0,3341,1,3341,Sekretariatsleiter,3,14.08504137531,18.08485422363143,28.39759388518941,False
43-2011.00,0.04270643390692743,0.0,0.0,0.0,3133,1,3133,Steuerer von chemischen Verfahrensanlagen,3,,,,
43-2021.00,0.12655313000772664,0.0,0.0,0.0,1439,1,1439,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",1,2.155181872745,1.8929960534375396,-12.165368622626788,False
43-3011.00,0.07617076725859029,0.0,0.0,0.0,3312,1,3312,Fachkräfte im Bereich Kredit und Darlehen,3,1.933962219203,2.110797466890553,9.143676434404602,False
43-3021.00,0.3431803653840693,0.0,0.0,0.0,3313,1,3313,Fachkräfte im Rechnungswesen,3,35.694219590095,36.15574409264256,1.2929950783281243,False
43-3031.00,0.3651093761246762,0.0,0.0,0.0,2411,1,2411,"Wirtschaftsprüfer, Steuerberater und verwandte Berufe",2,30.91757631977699,32.86095748101834,6.285684043086613,False
43-3041.00,0.06899382862999502,0.0,0.0,0.0,1431,1,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,3.431486778191001,3.0208506211645925,-11.966712494310872,False
43-3051.00,0.45944850709395385,0.0,0.0,0.0,3313,1,3313,Fachkräfte im Rechnungswesen,3,35.694219590095,36.15574409264256,1.2929950783281243,False
43-3061.00,0.23497417288258068,0.0,0.0,0.0,3323,1,3323,Einkäufer,3,10.104688062421005,10.266898583215756,1.6052996370863597,False
43-3071.00,0.18872228689182888,0.0,0.0,0.0,1112,1,1112,Leitende Verwaltungsbedienstete,1,12.438160335807,14.234775317382786,14.44437869484354,False
43-4011.00,0.27737801497415493,0.0,0.0,0.0,3311,1,3311,"Wertpapierhändler, -makler und Finanzmakler",3,8.357260989684999,8.538453319440176,2.1680827005261043,False
43-4031.00,0.25265807693885106,0.0,0.0,0.0,3411,1,3411,Fachkräfte für Rechts- und verwandte Angelegenheiten,3,12.039343043658002,12.144299740161111,0.8717809279335977,False
43-4041.00,0.24668736440042757,0.0,0.0,0.0,3312,1,3312,Fachkräfte im Bereich Kredit und Darlehen,3,1.933962219203,2.110797466890553,9.143676434404602,False
43-4071.00,0.3390698339412048,0.0,0.0,0.0,2621,1,2621,Archiv- und Museumswissenschaftler,2,2.5007701291260007,3.436134062024667,37.40303524920816,False
43-4121.00,0.1624667768730636,0.0,0.0,0.0,2621,1,2621,Archiv- und Museumswissenschaftler,2,2.5007701291260007,3.436134062024667,37.40303524920816,False
43-4131.00,0.3637776338741953,0.0,0.0,0.0,3312,1,3312,Fachkräfte im Bereich Kredit und Darlehen,3,1.933962219203,2.110797466890553,9.143676434404602,False
43-4141.00,0.13307118072653437,0.0,0.0,0.0,2412,1,2412,Finanz- und Anlageberater,2,19.897725421554,20.81871100519237,4.628597310126321,False
43-4161.00,0.1823717933703583,0.0,0.0,0.0,2423,1,2423,Berufsberater und -analytiker und vergleichbare Spezialisten der Personalwesen,2,22.044454867828005,27.63613744207947,25.365483554832863,False
43-5011.00,0.0738276604691624,0.0,0.0,0.0,3331,1,3331,Fachkräfte für Abrechnungs- und Speditionsdienstleistungen,3,4.544567426216001,3.708450654589429,-18.398159675292963,False
43-5011.01,0.24718396368462653,0.0,0.0,0.0,3331,1,3331,Fachkräfte für Abrechnungs- und Speditionsdienstleistungen,3,4.544567426216001,3.708450654589429,-18.398159675292963,False
43-5031.00,0.03969360836829507,0.0,0.0,0.0,1112,1,1112,Leitende Verwaltungsbedienstete,1,12.438160335807,14.234775317382786,14.44437869484354,False
43-5061.00,0.25200680624280714,0.0,0.0,0.0,2141,1,2141,Prozess- und Produktionsingenieure,2,9.624988998978,9.29664372404815,-3.4113833788767387,False
43-5111.00,0.179156137160541,0.0,0.0,0.0,3359,1,3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",3,1.1952449879130005,0.8915400349132869,-25.409431210417218,False
43-6013.00,0.21894073258950192,0.0,0.0,0.0,3344,1,3344,Sekretariatsfachkräfte im Gesundheitswesen,3,11.622023063692998,12.653849088066766,8.878196323643294,False
43-6014.00,0.14863689124715557,0.0,0.0,0.0,3343,1,3343,Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung,3,34.92583533916601,35.095276488816104,0.4851455892311484,False
43-9021.00,0.33775246285990473,0.0,0.0,0.0,3341,1,3341,Sekretariatsleiter,3,14.08504137531,18.08485422363143,28.39759388518941,False
43-9022.00,0.2731854131033789,0.0,0.0,0.0,2643,1,2643,"Übersetzer, Dolmetscher und andere Linguisten",2,5.622935372784,5.738931732247348,2.0629146837573638,False
43-9031.00,0.2602169372827578,0.0,0.0,0.0,2166,1,2166,Grafik- und Multimediadesigner,2,12.445369746459,13.714818712509937,10.20017076159689,False
43-9041.00,0.16473851643081155,0.0,0.0,0.0,3321,1,3321,Versicherungsvertreter,3,16.217702350982005,16.324559714630414,0.6588933582317137,False
43-9061.00,0.06079935587568963,0.0,0.0,0.0,3343,1,3343,Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung,3,34.92583533916601,35.095276488816104,0.4851455892311484,False
43-9081.00,0.5106922201111155,0.0,0.0,0.0,1349,1,1349,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",1,8.184198786407,8.565180039903229,4.65508308680129,False
45-2011.00,0.008399002516864705,0.0,0.0,0.0,3359,1,3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",3,1.1952449879130005,0.8915400349132869,-25.409431210417218,False
45-2041.00,0.13688944525023122,0.0,0.0,0.0,3257,1,3257,Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe,3,1.93101920804,2.65008295629057,37.2375243734849,False
45-2091.00,0.0,0.0,0.0,0.0,2144,1,2144,"Maschinenbau- , Mechatronik- und Systemtechnikingenieure",2,9.728896910697,10.551287836634446,8.453074726624155,False
45-3031.00,0.08571608652139336,0.0,0.0,0.0,1311,1,1311,Führungskräfte in der Produktion in Land- und Forstwirtschaft,1,0.461633413851,0.7439693523178712,61.1602041783743,True
45-4011.00,0.10412504161694812,0.0,0.0,0.0,2133,1,2133,Umweltwissenschaftler,2,3.499424292972,4.195820269836831,19.90030126565172,False
45-4021.00,0.0,0.0,0.0,0.0,3143,1,3143,Forsttechniker,3,1.241224500745,1.2921670141680055,4.104214297448132,False
45-4023.00,0.08802257081038888,0.0,0.0,0.0,3122,1,3122,Produktionsleiter bei der Herstellung von Waren,3,22.165944935432,22.01258882965041,-0.6918545824610831,False
47-1011.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-1011.03,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2021.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2031.00,0.07073972385571047,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2041.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2042.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2043.00,0.03909622112287224,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2044.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2051.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2081.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-2082.00,0.0,0.0,0.0,0.0,3123,1,3123,Poliere und Vorarbeiter,3,26.807374822177003,28.775562191047857,7.341962358964843,False
47-3013.00,0.19210171103585166,0.0,0.0,0.0,3113,1,3113,Elektrotechniker,3,8.859283643801998,8.999331098083685,1.5807988536371664,False
47-4011.01,0.3431201920374647,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
47-4041.00,0.0,0.0,0.0,0.0,3132,1,3132,Steuerer von Verbrennungs- und Wasserbehandlungsanlagen,3,2.789748750421,2.47336977675214,-11.340769437431074,False
47-4051.00,0.0,0.0,0.0,0.0,3112,1,3112,Bauführer und Bautechniker,3,38.516833221537,38.94519300831815,1.1121365671922114,False
