ch_isco_4digit,emp_2021,emp_2022,emp_2023,emp_2024,delta_2021_2022,delta_2022_2023,delta_2023_2024
3111,9.165917869238001,8.995486047674996,9.992059049600632,8.365162717972387,-1.859408124689793,11.078589824317651,-16.28189268650559
3112,35.547398192651,38.516833221537,41.31444026949286,38.94519300831815,8.353452516532958,7.263336089612787,-5.734671087687946
3113,8.145687088562001,8.859283643801998,8.977403906149556,8.999331098083685,8.760421895434874,1.3332936058571248,0.24424869554001724
3114,1.1380612308619997,1.3660585897670001,1.4487773449625436,1.7857538578456174,20.03383936840628,6.055286048137387,23.25937205290754
3115,9.871715558968,11.019605854272998,12.613136265342197,11.97433846910366,11.628073038046473,14.460865770904926,-5.064543685251354
3116,0.473140992618,0.34156791985699997,0.43872284097837366,0.6308560105218247,-27.808428103634693,28.443807358152473,43.79374666588696
3118,27.452367418207995,27.021317878039003,27.316105503177795,28.274506348086522,-1.570172559628118,1.0909446625413266,3.508555949885434
3119,18.445818248287996,18.554461015302998,19.1116233139779,18.856387509419907,0.5889831806463003,3.0028482003081503,-1.3355003934768817
3122,21.637053981226998,22.165944935431998,21.8170397307208,22.01258882965041,2.4443759980627804,-1.5740596925939159,0.896313621569182
3123,27.54381001834101,26.807374822177003,25.416549070520485,28.775562191047857,-2.673686740046584,-5.188220632875719,13.215850472884775
3131,0.5587432177580001,0.7010095428119999,0.5306973898316788,0.6287862815912058,25.46184374726808,-24.2952688343069,18.4830175612203
3132,2.2169637029480005,2.789748750421,2.008209178511181,2.47336977675214,25.836464833020962,-28.014693860580714,23.16295549380038
3139,0.37660547776399994,0.128551448903,0.30954418407694767,0.18163109175455144,-65.86575169691056,140.7940063830147,-41.323048179318754
3141,2.555891261578,3.350140159418,3.201372513302806,3.229993311397246,31.075222556597836,-4.4406394668884,0.8940164874756273
3142,0.265333445672,0.149080719692,0.38567773073740647,0.38273160769729936,-43.81382289954857,158.70396355358,-0.7638820718204785
3143,1.5744368343460002,1.241224500745,1.0861668997776546,1.2921670141680055,-21.163906123894268,-12.492309076583465,18.965788262606832
3150,0.853185259939,0.737155546322,0.8539478868333701,0.8754757340646759,-13.599591913401756,15.8436494297709,2.520979039029645
3152,0.379514781652,0.5563350887370001,0.32824070819258017,0.6344814656460332,46.591151552862925,-40.999459707321904,93.29761659963894
3153,3.0979188329519998,3.3559243445070006,3.638529363005719,3.462788172086736,8.328349626550672,8.421078352415426,-4.830006120214634
3154,2.098398285696,1.401805752024,2.6099940695800106,2.4939146075629024,-33.19639262100109,86.18799828803424,-4.447499071742611
3155,0.15276171849700002,0.139631782498,0.22071168247824213,0.19236942727392858,-8.595043397117749,58.06693757662475,-12.841302683244935
3211,7.24064958232,7.546524178165999,9.022310913744551,8.47894483407171,4.224408215982097,19.555847178604104,-6.02247123677682
3212,7.389267115068001,7.281498105076999,6.838313260820118,7.114033643821429,-1.4584532987208199,-6.086451412352519,4.031994038369692
3213,12.922294751315,12.200864284129002,12.878068439560572,13.779513787408975,-5.582835564964836,5.550460521985176,6.9998490230042805
3214,4.297936133761,4.551515015314,4.565034362455802,4.129304585486128,5.900015115652752,0.2970296065445223,-9.544939695377646
3221,32.43061965450901,33.285511996015,35.33106197288565,38.493312723472066,2.636065393178925,6.145466463353613,8.950341637093285
3222,0.5494232868429999,0.4623382934500001,0.4685183164731445,0.2192316645499195,-15.850255254631154,1.33668854834166,-53.20745062856345
3230,1.193010443557,0.9668143271240001,0.871921474211925,1.0961617742967196,-18.960112013654186,-9.815002762149225,25.7179467093033
3240,3.126282719193,3.3373398745209997,4.080510556214869,4.181669858627249,6.751057862818007,22.268354726697858,2.4790844434480808
3251,14.387367912746003,13.524179774083999,13.78168661203925,15.05870050492386,-5.99962511487102,1.9040477297462746,9.266020399629822
3252,0.49867574884800003,0.707328782249,0.7190101654925037,0.6898539063011778,41.84142378750383,1.6514785679103867,-4.055055212099069
3253,0.8490825270650001,0.772204559046,1.338085063156309,1.0416215754567173,-9.054239790417308,73.28116591404373,-22.155802785832325
3254,4.132747537783,5.256679593504,4.347077906266414,4.6672842424727,27.195758885478167,-17.303730825855084,7.366013287792721
3255,11.244583407776005,12.063985162247,11.227724466494504,11.711745253437105,7.287079696561737,-6.931877688058574,4.310942866357326
3256,30.548017417127,31.514514948059006,32.57117173099729,31.276075181732093,3.16386336217725,3.352920978412098,-3.976204970337876
3257,2.2578855606,1.93101920804,2.4412978739244533,2.65008295629057,-14.476657199275426,26.425354225367354,8.552216613800145
3258,4.067366529639999,4.050694959712999,4.152650226954699,4.564136736665777,-0.40988609719606356,2.516982104446687,9.909009601630643
3259,0.599063827896,0.608573771748,0.4193450215772259,0.6275814606160179,1.587467546722076,-31.093806364223408,49.65754410427489
