soc_code,isco_4digit,main_group,E_j,delta_bfs,is_outlier,employed_2022,employed_2024,qualification_level,sector
49-9094.00,2144,2,0.26858630237487086,8.453074726624155,False,9.728896910697,10.551287836634446,4,Sonstiges
49-9099.01,3131,3,0.12943326122386845,-10.302750078277226,False,0.7010095428119999,0.6287862815912058,3,Sonstiges
51-1011.00,3122,3,0.0,-0.6918545824610831,False,22.165944935432,22.01258882965041,3,Sonstiges
51-2011.00,3115,3,0.20591094359281015,8.663945221420533,False,11.019605854272998,11.97433846910366,3,Sonstiges
51-2023.00,3113,3,0.17698589358819047,1.5807988536371664,False,8.859283643801998,8.999331098083685,3,Sonstiges
51-2041.00,3123,3,0.1387189278357244,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
51-2061.00,3113,3,0.0,1.5807988536371664,False,8.859283643801998,8.999331098083685,3,Sonstiges
51-2092.00,3139,3,0.04889386623100349,41.290583112449646,True,0.128551448903,0.1816310917545514,3,Sonstiges
51-4041.00,2514,2,0.11184853362753168,9.495022464225034,False,12.634662618871998,13.834326672812937,4,Sonstiges
51-4051.00,3135,3,0.0,,,,,3,Sonstiges
51-4061.00,2163,2,0.23141419682916065,1.106588408346758,False,5.2040786091180005,5.261666339767753,4,Sonstiges
51-4062.00,2163,2,0.13970496095039786,1.106588408346758,False,5.2040786091180005,5.261666339767753,4,Sonstiges
51-4191.00,3135,3,0.025921483097014104,,,,,3,Sonstiges
51-6041.00,3119,3,0.0,1.62724475730064,False,18.554461015303,18.856387509419907,3,Sonstiges
51-6052.00,2163,2,0.0,1.106588408346758,False,5.2040786091180005,5.261666339767753,4,Sonstiges
51-6061.00,2113,2,0.049612749643218206,-25.65705168449016,False,3.974386962397,2.954676445313163,4,Sonstiges
51-6092.00,2163,2,0.31333200642886105,1.106588408346758,False,5.2040786091180005,5.261666339767753,4,Sonstiges
51-8011.00,3131,3,0.17360742517515843,-10.302750078277226,False,0.7010095428119999,0.6287862815912058,3,Sonstiges
51-8012.00,3131,3,0.33459592981646086,-10.302750078277226,False,0.7010095428119999,0.6287862815912058,3,Sonstiges
51-8013.03,3131,3,0.12687081090443142,-10.302750078277226,False,0.7010095428119999,0.6287862815912058,3,Sonstiges
51-8013.04,3113,3,0.29561253464837856,1.5807988536371664,False,8.859283643801998,8.999331098083685,3,Sonstiges
51-8021.00,2144,2,0.13710120592505157,8.453074726624155,False,9.728896910697,10.551287836634446,4,Sonstiges
51-8031.00,3132,3,0.23784825824728897,-11.340769437431074,False,2.789748750421,2.47336977675214,3,Sonstiges
51-8091.00,3133,3,0.08794639773120194,,,,,3,Sonstiges
51-8093.00,3134,3,0.05275009477879272,,,,,3,Sonstiges
51-9011.00,3133,3,0.2993697367305636,,,,,3,Sonstiges
51-9012.00,3139,3,0.0,41.290583112449646,True,0.128551448903,0.1816310917545514,3,Sonstiges
51-9071.00,2163,2,0.13916459091262354,1.106588408346758,False,5.2040786091180005,5.261666339767753,4,Sonstiges
51-9081.00,3214,3,0.10661786746054973,-9.276261385655218,False,4.551515015314,4.129304585486128,3,Sonstiges
51-9082.00,3214,3,0.0,-9.276261385655218,False,4.551515015314,4.129304585486128,3,Sonstiges
51-9083.00,3254,3,0.048427629442052166,-11.212312649978736,False,5.256679593504,4.6672842424727,3,Sonstiges
51-9141.00,3114,3,0.11734698349337168,30.723079611849,False,1.366058589767,1.7857538578456174,3,Sonstiges
51-9151.00,3431,3,0.0,14.71523264739106,False,4.343179196358999,4.982288119396316,3,Sonstiges
51-9162.00,2144,2,0.5410395133374651,8.453074726624155,False,9.728896910697,10.551287836634446,4,Sonstiges
51-9194.00,2651,2,0.10079496272231378,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
51-9195.00,2651,2,0.005059446575757259,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
51-9195.03,2651,2,0.25049582294044714,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
51-9195.04,2651,2,0.0763726615291835,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
51-9195.05,2651,2,0.005565849161887446,-22.840408691396814,False,4.121146544095,3.179859830652326,4,Sonstiges
53-1041.00,3153,3,0.020815719647024767,3.1843336323910574,False,3.3559243445070006,3.462788172086736,3,Sonstiges
53-1042.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
53-1042.01,2143,2,0.0022293811880447567,13.176421351911834,False,1.509607549755,1.708519801270991,4,Sonstiges
53-1043.00,3122,3,0.03262062588222132,-0.6918545824610831,False,22.165944935432,22.01258882965041,3,Sonstiges
53-2011.00,3153,3,0.07709068934821048,3.1843336323910574,False,3.3559243445070006,3.462788172086736,3,Sonstiges
53-2012.00,3153,3,0.16331693884720633,3.1843336323910574,False,3.3559243445070006,3.462788172086736,3,Sonstiges
53-2021.00,3154,3,0.09469834516293386,77.90728879247777,True,1.401805752024,2.4939146075629024,3,Sonstiges
53-2022.00,3154,3,0.1080855856920961,77.90728879247777,True,1.401805752024,2.4939146075629024,3,Sonstiges
53-3011.00,3258,3,0.0122776748120001,12.675399704478275,False,4.050694959712999,4.564136736665777,3,Sonstiges
53-4011.00,3115,3,0.05633466130970509,8.663945221420533,False,11.019605854272998,11.97433846910366,3,Sonstiges
53-4022.00,3112,3,0.0,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
53-5011.00,3152,3,0.0,14.04663816665639,False,0.5563350887370001,0.6344814656460332,3,Sonstiges
53-5021.00,3152,3,0.0,14.04663816665639,False,0.5563350887370001,0.6344814656460332,3,Sonstiges
53-5022.00,3152,3,0.0,14.04663816665639,False,0.5563350887370001,0.6344814656460332,3,Sonstiges
53-5031.00,3151,3,0.13557701901965993,,,,,3,Sonstiges
53-6011.00,3123,3,0.0,7.341962358964843,False,26.807374822177003,28.775562191047857,3,Sonstiges
53-6041.00,3112,3,0.3624766866534676,1.1121365671922114,False,38.516833221537,38.94519300831815,3,Sonstiges
53-6051.00,3359,3,0.23033851972471264,-25.409431210417218,False,1.1952449879130005,0.8915400349132869,3,Sonstiges
53-6051.01,3154,3,0.3352576802390018,77.90728879247777,True,1.401805752024,2.4939146075629024,3,Sonstiges
53-6051.07,3115,3,0.0,8.663945221420533,False,11.019605854272998,11.97433846910366,3,Sonstiges
53-7072.00,3133,3,0.14323874600034034,,,,,3,Sonstiges
53-7073.00,3134,3,0.15134495735597633,,,,,3,Sonstiges
53-7121.00,3133,3,0.15917379904283044,,,,,3,Sonstiges
